0,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-4.89858719658941e-16
0.505,-0.312107164318697,-0.00309016994374948,0.306229311795772,0.585572934871648,0.807596599155745,0.950567081458105,1.00048943483705,0.952476911514356,0.811229311795772,0.590572934871649,0.312107164318697,0.0030901699437496,-0.306229311795772,-0.585572934871648,-0.807596599155745,-0.950567081458105,-1.00048943483705,-0.952476911514356,-0.811229311795772,-0.590572934871649,-0.312107164318697,-0.00309016994374972,0.306229311795772,0.585572934871648,0.807596599155745,0.950567081458105,1.00048943483705,0.952476911514356,0.811229311795772,0.590572934871649,0.312107164318697,0.00309016994374984,-0.306229311795772,-0.585572934871648,-0.807596599155745,-0.950567081458105,-1.00048943483705,-0.952476911514356,-0.811229311795772,-0.590572934871649,-0.312107164318697
1.01,-0.593357592577178,-0.315197334262447,-0.0061833647611447,0.303435875565013,0.583352698228807,0.806166894332722,0.950067857924316,1.00096956007028,0.953889387511542,0.813435875565013,0.593357592577178,0.315197334262447,0.00618336476114481,-0.303435875565013,-0.583352698228807,-0.806166894332722,-0.950067857924316,-1.00096956007028,-0.953889387511542,-0.813435875565014,-0.593357592577178,-0.315197334262447,-0.00618336476114494,0.303435875565013,0.583352698228807,0.806166894332721,0.950067857924316,1.00096956007028,0.953889387511542,0.813435875565014,0.593357592577178,0.315197334262447,0.00618336476114506,-0.303435875565013,-0.583352698228807,-0.806166894332721,-0.950067857924316,-1.00096956007028,-0.953889387511542,-0.813435875565014,-0.593357592577178
1.515,-0.815636658394892,-0.596139195160326,-0.31828747395746,-0.00927955716440628,0.300636707338375,0.581124556267768,0.804727884696806,0.949558840902856,1.00144036179586,0.955293922631007,0.815636658394892,0.596139195160325,0.318287473957459,0.00927955716440639,-0.300636707338375,-0.581124556267768,-0.804727884696806,-0.949558840902856,-1.00144036179586,-0.955293922631007,-0.815636658394892,-0.596139195160325,-0.31828747395746,-0.00927955716440653,0.300636707338375,0.581124556267767,0.804727884696806,0.949558840902856,1.00144036179586,0.955293922631007,0.815636658394892,0.596139195160325,0.31828747395746,0.00927955716440665,-0.300636707338375,-0.581124556267768,-0.804727884696806,-0.949558840902856,-1.00144036179586,-0.955293922631007,-0.815636658394892
2.02,-0.956690495273368,-0.817831633027238,-0.598917712372354,-0.321377553125391,-0.0123787198094341,0.297831828849082,0.578888522983478,0.803279575134745,0.949040025693926,1.00190182618751,0.956690495273368,0.817831633027237,0.598917712372354,0.32137755312539,0.0123787198094342,-0.297831828849081,-0.578888522983478,-0.803279575134745,-0.949040025693926,-1.00190182618751,-0.956690495273368,-0.817831633027237,-0.598917712372354,-0.32137755312539,-0.0123787198094343,0.297831828849081,0.578888522983477,0.803279575134745,0.949040025693926,1.00190182618751,0.956690495273368,0.817831633027238,0.598917712372354,0.32137755312539,0.0123787198094345,-0.297831828849081,-0.578888522983477,-0.803279575134745,-0.949040025693926,-1.00190182618751,-0.956690495273368
2.525,-1.00235393949665,-0.95807908389583,-0.820020772233786,-0.601693113964824,-0.32446754145855,-0.0154808252960193,0.295021261907738,0.576644612461965,0.801821970629154,0.94851140768899,1.00235393949665,0.958079083895829,0.820020772233786,0.601693113964824,0.32446754145855,0.0154808252960194,-0.295021261907737,-0.576644612461965,-0.801821970629153,-0.94851140768899,-1.00235393949665,-0.958079083895829,-0.820020772233786,-0.601693113964824,-0.32446754145855,-0.0154808252960195,0.295021261907737,0.576644612461964,0.801821970629153,0.94851140768899,1.00235393949665,0.958079083895829,0.820020772233786,0.601693113964824,0.32446754145855,0.0154808252960196,-0.295021261907737,-0.576644612461965,-0.801821970629153,-0.94851140768899,-1.00235393949665
3.03,-0.947972982370913,-1.00279668805266,-0.95945966701245,-0.822204048816476,-0.604465369689887,-0.327557408620175,-0.0185858461680568,0.292205028402195,0.574392838880293,0.800355076258555,0.947972982370913,1.00279668805266,0.95945966701245,0.822204048816476,0.604465369689887,0.327557408620175,0.0185858461680569,-0.292205028402195,-0.574392838880293,-0.800355076258555,-0.947972982370913,-1.00279668805266,-0.95945966701245,-0.822204048816476,-0.604465369689887,-0.327557408620175,-0.0185858461680571,0.292205028402195,0.574392838880292,0.800355076258555,0.947972982370913,1.00279668805266,0.95945966701245,0.822204048816476,0.604465369689887,0.327557408620175,0.0185858461680572,-0.292205028402195,-0.574392838880293,-0.800355076258555,-0.947972982370913
3.535,-0.798878897197431,-0.947424745314096,-1.00323005826306,-0.96083222319441,-0.824381435607742,-0.607234449300584,-0.330647124244697,-0.0216937549137594,0.289383150297414,0.572133216506511,0.798878897197432,0.947424745314096,1.00323005826306,0.96083222319441,0.824381435607742,0.607234449300584,0.330647124244696,0.0216937549137594,-0.289383150297414,-0.572133216506511,-0.798878897197431,-0.947424745314096,-1.00323005826306,-0.96083222319441,-0.824381435607742,-0.607234449300584,-0.330647124244696,-0.0216937549137596,0.289383150297414,0.57213321650651,0.798878897197431,0.947424745314096,1.00323005826306,0.96083222319441,0.824381435607742,0.607234449300584,0.330647124244696,0.0216937549137597,-0.289383150297414,-0.57213321650651,-0.798878897197431
4.04,-0.569865759699601,-0.797393438716265,-0.946866692184606,-1.00365403661375,-0.962196731070276,-0.826552905470813,-0.610000322551143,-0.333736657938006,-0.0248045239658711,0.286555649635323,0.569865759699601,0.797393438716265,0.946866692184606,1.00365403661375,0.962196731070276,0.826552905470813,0.610000322551143,0.333736657938005,0.0248045239658712,-0.286555649635323,-0.569865759699601,-0.797393438716265,-0.946866692184606,-1.00365403661375,-0.962196731070276,-0.826552905470813,-0.610000322551143,-0.333736657938006,-0.0248045239658713,0.286555649635323,0.569865759699601,0.797393438716265,0.946866692184606,1.00365403661375,0.962196731070276,0.826552905470813,0.610000322551143,0.333736657938006,0.0248045239658715,-0.286555649635323,-0.569865759699601
4.545,-0.28372254853468,-0.567590482909434,-0.795898706181581,-0.946298818740315,-1.00406860966918,-0.963553169326271,-0.82871843130001,-0.612762959197274,-0.336825979277727,-0.027918125701883,0.283722548534681,0.567590482909435,0.795898706181581,0.946298818740315,1.00406860966918,0.963553169326271,0.82871843130001,0.612762959197274,0.336825979277727,0.0279181257018831,-0.28372254853468,-0.567590482909435,-0.795898706181581,-0.946298818740315,-1.00406860966918,-0.963553169326271,-0.82871843130001,-0.612762959197274,-0.336825979277727,-0.0279181257018833,0.28372254853468,0.567590482909434,0.795898706181581,0.946298818740315,1.00406860966918,0.963553169326271,0.82871843130001,0.612762959197274,0.336825979277727,0.0279181257018834,-0.28372254853468
