0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-4.89858719658941e-16
-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948
-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473
-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948
-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154
-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1
-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153
-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947
-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473
-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947
3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16
0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948
0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948,0.587785252292473
0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374948
0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1,0.951056516295154
1,0.951056516295154,0.809016994374948,0.587785252292473,0.309016994374948,3.67394039744206e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295153,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,0,0.309016994374947,0.587785252292473,0.809016994374947,0.951056516295154,1,0.951056516295154,0.809016994374947,0.587785252292473,0.309016994374948,1.22464679914735e-16,-0.309016994374947,-0.587785252292473,-0.809016994374947,-0.951056516295154,-1,-0.951056516295154,-0.809016994374948,-0.587785252292473,-0.309016994374948,-2.44929359829471e-16,0.309016994374947,0.587785252292472,0.809016994374947,0.951056516295154,1
